asset_id,longitude,latitude,taxonomy,num_buildings,built_up_area,structural_replacement_cost,structural_retrofit_cost,structural_insurance_limit,structural_insurance_deductible,nonstructural_replacement_cost,nonstructural_retrofit_cost,nonstructural_insurance_limit,nonstructural_insurance_deductible,contents_replacement_cost,contents_retrofit_cost,contents_insurance_limit,contents_insurance_deductible,downtime_cost,downtime_insurance_limit,downtime_insurance_deductible,day_occupants,night_occupants,transit_occupants
742,36.563419654274547,30.346988189125046,JOR-MURsimplestone-3-T-F-F-F-T,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
743,36.563419654274547,30.346988189125046,JOR-MURsimplestone-4-T-F-F-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
744,36.563419654274547,30.346988189125046,JOR-MURsimplestone-5-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
745,36.563419654274547,30.346988189125046,JOR-MURsimplestone-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
746,36.563419654274547,30.346988189125046,JOR-MURsimplestone-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
747,36.563419654274547,30.346988189125046,JOR-MURsimplestone-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
748,36.563419654274547,30.346988189125046,JOR-MURsimplestone-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
749,36.563419654274547,30.346988189125046,JOR-MURsimplestone-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
750,36.563419654274547,30.346988189125046,JOR-MURsimplestone-1-F-F-F-F-T,179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
751,36.563419654274547,30.346988189125046,JOR-MURsimplestone-2-F-F-F-F-T,116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
752,36.563419654274547,30.346988189125046,JOR-MURsimplestone-3-F-F-F-F-T,20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
753,36.563419654274547,30.346988189125046,JOR-MURsimplestone-4-F-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
754,36.563419654274547,30.346988189125046,JOR-MURsimplestone-5-F-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
755,36.563419654274547,30.346988189125046,JOR-MURsimplestone-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
756,36.563419654274547,30.346988189125046,JOR-MURsimplestone-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
757,36.563419654274547,30.346988189125046,JOR-MURsimplestone-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
758,36.563419654274547,30.346988189125046,JOR-MURsimplestone-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
759,36.563419654274547,30.346988189125046,JOR-MURsimplestone-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
760,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-1-T-T-F-F-T,704,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
761,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-2-T-T-F-F-T,378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
762,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-3-T-T-F-F-T,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
763,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-4-T-T-F-F-T,27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
764,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-5-T-T-F-F-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
765,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-6-T-T-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
766,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-7-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
767,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-8-T-T-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
768,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-9-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
769,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-10-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
770,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-1-F-T-F-F-T,491,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
771,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-2-F-T-F-F-T,264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
772,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-3-F-T-F-F-T,61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
773,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-4-F-T-F-F-T,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
774,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-5-F-T-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
775,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-6-F-T-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
776,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-7-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
777,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-8-F-T-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
778,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-9-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
779,36.563419654274547,30.346988189125046,JOR-RCFw/oERD-10-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
780,36.563419654274547,30.346988189125046,JOR-MURadobe-1-T-F-F-F-T,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
781,36.563419654274547,30.346988189125046,JOR-MURadobe-2-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
782,36.563419654274547,30.346988189125046,JOR-MURadobe-3-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
783,36.563419654274547,30.346988189125046,JOR-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
784,36.563419654274547,30.346988189125046,JOR-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
785,36.563419654274547,30.346988189125046,JOR-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
786,36.563419654274547,30.346988189125046,JOR-MURadobe-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
787,36.563419654274547,30.346988189125046,JOR-MURadobe-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
788,36.563419654274547,30.346988189125046,JOR-MURadobe-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
789,36.563419654274547,30.346988189125046,JOR-MURadobe-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
790,36.563419654274547,30.346988189125046,JOR-MURadobe-1-F-F-F-F-T,1628,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
791,36.563419654274547,30.346988189125046,JOR-MURadobe-2-F-F-F-F-T,23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
792,36.563419654274547,30.346988189125046,JOR-MURadobe-3-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
793,36.563419654274547,30.346988189125046,JOR-MURadobe-4-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
794,36.563419654274547,30.346988189125046,JOR-MURadobe-5-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
795,36.563419654274547,30.346988189125046,JOR-MURadobe-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
796,36.563419654274547,30.346988189125046,JOR-MURadobe-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
797,36.563419654274547,30.346988189125046,JOR-MURadobe-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
798,36.563419654274547,30.346988189125046,JOR-MURadobe-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
799,36.563419654274547,30.346988189125046,JOR-MURadobe-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
800,35.701810092947625,31.602977534508831,JOR-MURmanufactured-1-T-F-F-F-T,14608,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
801,35.701810092947625,31.602977534508831,JOR-MURmanufactured-2-T-F-F-F-T,5070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
802,35.701810092947625,31.602977534508831,JOR-MURmanufactured-3-T-F-F-F-T,923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
803,35.701810092947625,31.602977534508831,JOR-MURmanufactured-4-T-F-F-F-T,70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
804,35.701810092947625,31.602977534508831,JOR-MURmanufactured-5-T-F-F-F-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
805,35.701810092947625,31.602977534508831,JOR-MURmanufactured-6-T-F-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
806,35.701810092947625,31.602977534508831,JOR-MURmanufactured-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
807,35.701810092947625,31.602977534508831,JOR-MURmanufactured-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
808,35.701810092947625,31.602977534508831,JOR-MURmanufactured-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
809,35.701810092947625,31.602977534508831,JOR-MURmanufactured-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
810,35.701810092947625,31.602977534508831,JOR-MURmanufactured-1-F-F-F-F-T,16007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
811,35.701810092947625,31.602977534508831,JOR-MURmanufactured-2-F-F-F-F-T,5556,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
812,35.701810092947625,31.602977534508831,JOR-MURmanufactured-3-F-F-F-F-T,1011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
813,35.701810092947625,31.602977534508831,JOR-MURmanufactured-4-F-F-F-F-T,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
814,35.701810092947625,31.602977534508831,JOR-MURmanufactured-5-F-F-F-F-T,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
815,35.701810092947625,31.602977534508831,JOR-MURmanufactured-6-F-F-F-F-T,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
816,35.701810092947625,31.602977534508831,JOR-MURmanufactured-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
817,35.701810092947625,31.602977534508831,JOR-MURmanufactured-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
818,35.701810092947625,31.602977534508831,JOR-MURmanufactured-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
819,35.701810092947625,31.602977534508831,JOR-MURmanufactured-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
820,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-1-T-F-F-F-T,976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
821,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-2-T-F-F-F-T,332,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
822,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-3-T-F-F-F-T,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
823,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-4-T-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
824,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
825,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
826,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
827,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
828,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
829,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
830,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-1-F-F-F-F-T,8043,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
831,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-2-F-F-F-F-T,2741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
832,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-3-F-F-F-F-T,422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
833,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-4-F-F-F-F-T,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
834,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-5-F-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
835,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
836,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
837,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
838,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
839,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
840,35.701810092947625,31.602977534508831,JOR-MURsimplestone-1-T-F-F-F-T,1098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
841,35.701810092947625,31.602977534508831,JOR-MURsimplestone-2-T-F-F-F-T,1162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
842,35.701810092947625,31.602977534508831,JOR-MURsimplestone-3-T-F-F-F-T,241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
843,35.701810092947625,31.602977534508831,JOR-MURsimplestone-4-T-F-F-F-T,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
844,35.701810092947625,31.602977534508831,JOR-MURsimplestone-5-T-F-F-F-T,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
845,35.701810092947625,31.602977534508831,JOR-MURsimplestone-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
846,35.701810092947625,31.602977534508831,JOR-MURsimplestone-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
847,35.701810092947625,31.602977534508831,JOR-MURsimplestone-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
848,35.701810092947625,31.602977534508831,JOR-MURsimplestone-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
849,35.701810092947625,31.602977534508831,JOR-MURsimplestone-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
850,35.701810092947625,31.602977534508831,JOR-MURsimplestone-1-F-F-F-F-T,437,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
851,35.701810092947625,31.602977534508831,JOR-MURsimplestone-2-F-F-F-F-T,462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
852,35.701810092947625,31.602977534508831,JOR-MURsimplestone-3-F-F-F-F-T,96,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
853,35.701810092947625,31.602977534508831,JOR-MURsimplestone-4-F-F-F-F-T,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
854,35.701810092947625,31.602977534508831,JOR-MURsimplestone-5-F-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
855,35.701810092947625,31.602977534508831,JOR-MURsimplestone-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
856,35.701810092947625,31.602977534508831,JOR-MURsimplestone-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
857,35.701810092947625,31.602977534508831,JOR-MURsimplestone-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
858,35.701810092947625,31.602977534508831,JOR-MURsimplestone-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
859,35.701810092947625,31.602977534508831,JOR-MURsimplestone-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
860,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-1-T-T-F-F-T,2784,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
861,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-2-T-T-F-F-T,2502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
862,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-3-T-T-F-F-T,529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
863,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-4-T-T-F-F-T,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
864,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-5-T-T-F-F-T,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
865,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-6-T-T-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
866,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-7-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
867,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-8-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
868,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-9-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
869,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-10-T-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
870,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-1-F-T-F-F-T,1975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,20,12
871,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-2-F-T-F-F-T,1775,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,40,24
872,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-3-F-T-F-F-T,375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,60,36
873,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-4-F-T-F-F-T,46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,80,48
874,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-5-F-T-F-F-T,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,100,60
875,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-6-F-T-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,120,72
876,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-7-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35,140,84
877,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-8-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,160,96
878,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-9-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,45,180,108
879,35.701810092947625,31.602977534508831,JOR-RCFw/oERD-10-F-T-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,200,120
880,35.701810092947625,31.602977534508831,JOR-MURadobe-1-T-F-F-F-T,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
881,35.701810092947625,31.602977534508831,JOR-MURadobe-2-T-F-F-F-T,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
882,35.701810092947625,31.602977534508831,JOR-MURadobe-3-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
883,35.701810092947625,31.602977534508831,JOR-MURadobe-4-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
884,35.701810092947625,31.602977534508831,JOR-MURadobe-5-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
885,35.701810092947625,31.602977534508831,JOR-MURadobe-6-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
886,35.701810092947625,31.602977534508831,JOR-MURadobe-7-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
887,35.701810092947625,31.602977534508831,JOR-MURadobe-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
888,35.701810092947625,31.602977534508831,JOR-MURadobe-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
889,35.701810092947625,31.602977534508831,JOR-MURadobe-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
890,35.701810092947625,31.602977534508831,JOR-MURadobe-1-F-F-F-F-T,264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
891,35.701810092947625,31.602977534508831,JOR-MURadobe-2-F-F-F-F-T,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
892,35.701810092947625,31.602977534508831,JOR-MURadobe-3-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
893,35.701810092947625,31.602977534508831,JOR-MURadobe-4-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
894,35.701810092947625,31.602977534508831,JOR-MURadobe-5-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
895,35.701810092947625,31.602977534508831,JOR-MURadobe-6-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
896,35.701810092947625,31.602977534508831,JOR-MURadobe-7-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
897,35.701810092947625,31.602977534508831,JOR-MURadobe-8-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
898,35.701810092947625,31.602977534508831,JOR-MURadobe-9-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
899,35.701810092947625,31.602977534508831,JOR-MURadobe-10-F-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
900,37.945719355199572,32.371511389740824,JOR-MURmanufactured-1-T-F-F-F-T,54935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,3
901,37.945719355199572,32.371511389740824,JOR-MURmanufactured-2-T-F-F-F-T,10202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,10,6
902,37.945719355199572,32.371511389740824,JOR-MURmanufactured-3-T-F-F-F-T,848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,15,9
903,37.945719355199572,32.371511389740824,JOR-MURmanufactured-4-T-F-F-F-T,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,20,12
904,37.945719355199572,32.371511389740824,JOR-MURmanufactured-5-T-F-F-F-T,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,25,15
905,37.945719355199572,32.371511389740824,JOR-MURmanufactured-6-T-F-F-F-T,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,30,18
906,37.945719355199572,32.371511389740824,JOR-MURmanufactured-7-T-F-F-F-T,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,35,21
907,37.945719355199572,32.371511389740824,JOR-MURmanufactured-8-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,40,24
908,37.945719355199572,32.371511389740824,JOR-MURmanufactured-9-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18,45,27
909,37.945719355199572,32.371511389740824,JOR-MURmanufactured-10-T-F-F-F-T,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20,50,30
